origin_country,origin_iata,dest_country,dest_iata,departure,arrival,duration_minutes,stop_count,carriers,price_eur_won,price_eur,segment_count,itinerary_id,,,,
ES,BCN,IT,FCO,2026-06-01T23:10:00,2026-06-02T10:30:00,680,1,Aer Lingus,757029.16,431.11,9772-2606012310--32753-1-11493-2606021030,,,,,
ES,BCN,IT,FCO,2026-06-01T11:50:00,2026-06-02T15:45:00,1675,1,Air Europa,311795.36,177.56,9772-2606011150--32680-1-11493-2606021545,,,,,
ES,BCN,IT,FCO,2026-06-01T07:40:00,2026-06-01T14:35:00,415,1,British Airways,1272889.28,724.88,9772-2606010740--32480-1-11493-2606011435,,,,,
ES,BCN,IT,FCO,2026-06-01T18:00:00,2026-06-02T09:45:00,945,1,LOT,560339.6,319.1,9772-2606011800--32093-1-11493-2606020945,,,,,
ES,BCN,IT,FCO,2026-06-01T17:00:00,2026-06-02T09:50:00,1010,1,Condor,533472.8,303.8,9772-2606011700--32415-1-11493-2606020950,,,,,
ES,BCN,IT,FCO,2026-06-01T22:35:00,2026-06-02T18:10:00,1175,1,SunExpress,461634.84,262.89,9772-2606012235--31808-1-11493-2606021810,,,,,
ES,BCN,IT,FCO,2026-06-01T12:15:00,2026-06-01T21:30:00,555,1,Aegean Airlines,982113.24,559.29,9772-2606011215--32756-1-11493-2606012130,,,,,
ES,BCN,IT,FCO,2026-06-01T20:05:00,2026-06-02T11:10:00,905,1,Iberia,603905.96,343.91,9772-2606012005--32222-1-11493-2606021110,,,,,
ES,BCN,IT,FCO,2026-06-01T10:35:00,2026-06-01T17:05:00,390,1,British Airways,1412122.52,804.17,9772-2606011035--32480-1-11493-2606011705,,,,,
ES,BCN,IT,FCO,2026-06-01T20:05:00,2026-06-02T10:10:00,845,1,Norwegian Air Sweden,653846.6,372.35,9772-2606012005--30685-1-11493-2606021010,,,,,
ES,BCN,IT,FCO,2026-06-01T11:50:00,2026-06-01T22:00:00,610,1,"Lufthansa, ITA Airways",910345.52,518.42,"9772-2606011150--32090,-30727-1-11493-2606012200",,,,,
ES,BCN,IT,FCO,2026-06-01T17:20:00,2026-06-02T10:00:00,1000,1,Eurowings,563676,321,9772-2606011720--32332-1-11493-2606021000,,,,,
ES,BCN,IT,FCO,2026-06-01T11:00:00,2026-06-01T19:55:00,535,1,Aer Lingus,1068245.04,608.34,9772-2606011100--32753-1-11493-2606011955,,,,,
ES,BCN,IT,FCO,2026-06-01T10:50:00,2026-06-02T12:00:00,1510,1,LOT,379893.04,216.34,9772-2606011050--32093-1-11493-2606021200,,,,,
ES,BCN,IT,FCO,2026-06-01T09:05:00,2026-06-01T20:40:00,695,1,"Lufthansa, ITA Airways",833362.48,474.58,"9772-2606010905--32090,-30727-1-11493-2606012040",,,,,
ES,BCN,IT,FCO,2026-06-01T21:00:00,2026-06-02T16:10:00,1150,1,Eurowings,522164.16,297.36,9772-2606012100--32332-1-11493-2606021610,,,,,
ES,BCN,IT,FCO,2026-06-01T20:05:00,2026-06-02T13:30:00,1045,1,Air Algerie,579690.72,330.12,9772-2606012005--32717-1-11493-2606021330,,,,,
ES,BCN,IT,FCO,2026-06-01T14:35:00,2026-06-01T23:35:00,540,1,Turkish Airlines,1144227.16,651.61,9772-2606011435--31734-1-11493-2606012335,,,,,
ES,BCN,IT,FCO,2026-06-01T12:40:00,2026-06-01T19:20:00,400,1,British Airways,1583156.92,901.57,9772-2606011240--32480-1-11493-2606011920,,,,,
ES,BCN,IT,FCO,2026-06-01T09:05:00,2026-06-01T22:00:00,775,1,"Lufthansa, ITA Airways",824494.68,469.53,"9772-2606010905--32090,-30727-1-11493-2606012200",,,,,
ES,BCN,IT,FCO,2026-06-01T16:10:00,2026-06-02T10:50:00,1120,1,Pegasus Airlines,606100.96,345.16,9772-2606011610--31973-1-11493-2606021050,,,,,
ES,BCN,IT,FCO,2026-06-01T07:55:00,2026-06-01T22:00:00,845,1,"Lufthansa, ITA Airways",824494.68,469.53,"9772-2606010755--32090,-30727-1-11493-2606012200",,,,,
ES,BCN,IT,FCO,2026-06-01T21:20:00,2026-06-02T16:10:00,1130,2,"Brussels Airlines, ITA Airways",621764.48,354.08,"9772-2606012120--32478,-30727-2-11493-2606021610",,,,,
ES,BCN,IT,FCO,2026-06-01T11:50:00,2026-06-01T20:40:00,530,1,"Lufthansa, ITA Airways",1344042.4,765.4,"9772-2606011150--32090,-30727-1-11493-2606012040",,,,,
ES,BCN,IT,FCO,2026-06-01T12:10:00,2026-06-01T23:35:00,685,1,Turkish Airlines,1151795.52,655.92,9772-2606011210--31734-1-11493-2606012335,,,,,
ES,BCN,IT,FCO,2026-06-01T18:00:00,2026-06-02T18:05:00,1445,1,LOT,558495.8,318.05,9772-2606011800--32093-1-11493-2606021805,,,,,
ES,BCN,IT,FCO,2026-06-01T12:35:00,2026-06-02T09:45:00,1270,1,LOT,637199.72,362.87,9772-2606011235--32093-1-11493-2606020945,,,,,
ES,BCN,IT,FCO,2026-06-01T14:55:00,2026-06-02T13:15:00,1340,1,Smart Wings,635689.56,362.01,9772-2606011455--31845-1-11493-2606021315,,,,,
ES,BCN,IT,FCO,2026-06-01T13:45:00,2026-06-02T16:40:00,1615,1,Royal Air Maroc,538811.04,306.84,9772-2606011345--31927-1-11493-2606021640,,,,,
ES,BCN,IT,FCO,2026-06-01T18:40:00,2026-06-02T10:00:00,920,1,Lufthansa,980796.24,558.54,9772-2606011840--32090-1-11493-2606021000,,,,,
ES,BCN,IT,FCO,2026-06-01T06:20:00,2026-06-02T09:35:00,1635,1,KLM,575142.68,327.53,9772-2606010620--32132-1-11493-2606020935,,,,,
ES,BCN,IT,FCO,2026-06-01T19:10:00,2026-06-02T09:20:00,850,1,Turkish Airlines,1144227.16,651.61,9772-2606011910--31734-1-11493-2606020920,,,,,
ES,BCN,IT,FCO,2026-06-01T12:35:00,2026-06-02T18:05:00,1770,1,LOT,560005.96,318.91,9772-2606011235--32093-1-11493-2606021805,,,,,
ES,BCN,IT,FCO,2026-06-01T12:10:00,2026-06-02T09:20:00,1270,1,Turkish Airlines,905270.68,515.53,9772-2606011210--31734-1-11493-2606020920,,,,,
ES,BCN,IT,FCO,2026-06-01T14:35:00,2026-06-02T09:20:00,1125,1,Turkish Airlines,1051018.68,598.53,9772-2606011435--31734-1-11493-2606020920,,,,,
ES,BCN,IT,FCO,2026-06-01T07:50:00,2026-06-02T10:10:00,1580,1,Norwegian Air Sweden,859684.92,489.57,9772-2606010750--30685-1-11493-2606021010,,,,,
ES,BCN,IT,FCO,2026-06-01T10:45:00,2026-06-02T06:25:00,1180,1,Etihad Airways,2651718.04,1510.09,511 ??,2,9772-2606012230--32339-1-11493-2606021815,,,
ES,BCN,IT,FCO,2026-06-01T13:30:00,2026-06-02T09:50:00,1220,1,Finnair,7801749.96,4442.91," easyJet""",52,52 ??2,"9772-2606012140--31685,-32356-1-18563-2606020810",,
ES,BCN,CH,ZRH,2026-06-01T06:00:00,2026-06-01T07:40:00,100,0,SWISS,351147.32,199.97,9772-2606010600--31799-0-18563-2606010740,,,,,
ES,BCN,CH,ZRH,2026-06-01T09:15:00,2026-06-01T14:00:00,285,1,Iberia,345932,197,9772-2606010915--32222-1-18563-2606011400,,,,,
ES,BCN,CH,ZRH,2026-06-01T18:30:00,2026-06-01T20:25:00,115,0,Iberia,419245,238.75,9772-2606011830--32222-0-18563-2606012025,,,,,
ES,BCN,CH,ZRH,2026-06-01T13:35:00,2026-06-01T19:00:00,325,1,Iberia,345932,197,9772-2606011335--32222-1-18563-2606011900,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:40:00,2026-06-01T08:40:00,120,0,Iberia,367794.2,209.45,9772-2606010640--32222-0-18563-2606010840,,,,,
ES,BCN,CH,ZRH,2026-06-01T12:40:00,2026-06-01T17:25:00,285,1,Lufthansa,375362.56,213.76,9772-2606011240--32090-1-18563-2606011725,,,,,
ES,BCN,CH,ZRH,2026-06-01T10:15:00,2026-06-01T15:40:00,325,1,Condor,293620.76,167.21,9772-2606011015--32415-1-18563-2606011540,,,,,
ES,BCN,CH,ZRH,2026-06-01T15:20:00,2026-06-01T19:20:00,240,1,Brussels Airlines,366266.48,208.58,9772-2606011520--32478-1-18563-2606011920,,,,,
ES,BCN,CH,ZRH,2026-06-01T11:40:00,2026-06-01T18:15:00,395,1,ITA Airways,317836,181,9772-2606011140--30727-1-18563-2606011815,,,,,
ES,BCN,CH,ZRH,2026-06-01T11:25:00,2026-06-01T17:15:00,350,1,TAP Air Portugal,350304.44,199.49,9772-2606011125--31781-1-18563-2606011715,,,,,
ES,BCN,CH,ZRH,2026-06-01T12:30:00,2026-06-01T19:00:00,390,1,Iberia,351147.32,199.97,9772-2606011230--32222-1-18563-2606011900,,,,,
ES,BCN,CH,ZRH,2026-06-01T11:40:00,2026-06-01T16:45:00,305,1,ITA Airways,407392,232,9772-2606011140--30727-1-18563-2606011645,,,,,
ES,BCN,CH,ZRH,2026-06-01T12:25:00,2026-06-01T19:20:00,415,1,Brussels Airlines,373395.84,212.64,9772-2606011225--32478-1-18563-2606011920,,,,,
ES,BCN,CH,ZRH,2026-06-01T13:50:00,2026-06-01T19:15:00,325,1,Lufthansa,417734.84,237.89,9772-2606011350--32090-1-18563-2606011915,,,,,
ES,BCN,CH,ZRH,2026-06-01T17:10:00,2026-06-01T21:50:00,280,1,Lufthansa,375362.56,213.76,9772-2606011710--32090-1-18563-2606012150,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:30:00,2026-06-01T10:30:00,240,1,"Vueling Airlines, Condor",256376,146,"9772-2606010630--31685,-32415-1-18563-2606011030",,,,,
ES,BCN,CH,ZRH,2026-06-01T16:20:00,2026-06-01T21:50:00,330,1,Lufthansa,382017.8,217.55,9772-2606011620--32090-1-18563-2606012150,,,,,
ES,BCN,CH,ZRH,2026-06-01T17:00:00,2026-06-01T22:20:00,320,1,Iberia,368760,210,9772-2606011700--32222-1-18563-2606012220,,,,,
ES,BCN,CH,ZRH,2026-06-01T13:25:00,2026-06-01T20:05:00,400,1,Lufthansa,440141.4,250.65,9772-2606011325--32090-1-18563-2606012005,,,,,
ES,BCN,CH,ZRH,2026-06-01T11:40:00,2026-06-01T16:45:00,305,1,"ITA Airways, SWISS",429183.96,244.41,"9772-2606011140--30727,-31799-1-18563-2606011645",,,,,
ES,BCN,CH,ZRH,2026-06-01T15:00:00,2026-06-01T22:30:00,450,1,TAP Air Portugal,318292.56,181.26,9772-2606011500--31781-1-18563-2606012230,,,,,
ES,BCN,CH,ZRH,2026-06-01T15:40:00,2026-06-01T20:05:00,265,1,Lufthansa,461634.84,262.89,9772-2606011540--32090-1-18563-2606012005,,,,,
ES,BCN,CH,ZRH,2026-06-01T10:35:00,2026-06-01T19:40:00,545,1,Scandinavian Airlines,337626.12,192.27,9772-2606011035--31901-1-18563-2606011940,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:00:00,2026-06-01T12:25:00,385,1,TAP Air Portugal,309319.4,176.15,9772-2606010600--31781-1-18563-2606011225,,,,,
ES,BCN,CH,ZRH,2026-06-01T10:00:00,2026-06-01T14:20:00,260,1,Austrian Airlines,510065.32,290.47,9772-2606011000--32544-1-18563-2606011420,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:40:00,2026-06-01T12:20:00,340,1,Lufthansa,375362.56,213.76,9772-2606010640--32090-1-18563-2606011220,,,,,
ES,BCN,CH,ZRH,2026-06-01T16:50:00,2026-06-01T21:50:00,300,1,ITA Airways,443460.24,252.54,9772-2606011650--30727-1-18563-2606012150,,,,,
ES,BCN,CH,ZRH,2026-06-01T11:40:00,2026-06-01T18:15:00,395,1,"ITA Airways, SWISS",426743.12,243.02,"9772-2606011140--30727,-31799-1-18563-2606011815",,,,,
ES,BCN,CH,ZRH,2026-06-01T06:20:00,2026-06-01T18:15:00,715,1,ITA Airways,219464.88,124.98,9772-2606010620--30727-1-18563-2606011815,,,,,
ES,BCN,CH,ZRH,2026-06-01T11:50:00,2026-06-01T16:10:00,260,1,Lufthansa,576600.16,328.36,9772-2606011150--32090-1-18563-2606011610,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:00:00,2026-06-01T15:00:00,540,2,TAP Air Portugal,277448,158,9772-2606010600--31781-2-18563-2606011500,,,,,
ES,BCN,CH,ZRH,2026-06-01T08:00:00,2026-06-01T12:20:00,260,1,Lufthansa,494928.6,281.85,9772-2606010800--32090-1-18563-2606011220,,,,,
ES,BCN,CH,ZRH,2026-06-01T08:00:00,2026-06-01T15:40:00,460,1,Condor,361683.32,205.97,9772-2606010800--32415-1-18563-2606011540,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:20:00,2026-06-01T11:05:00,285,1,KLM,420790.28,239.63,9772-2606010620--32132-1-18563-2606011105,,,,,
ES,BCN,CH,ZRH,2026-06-01T07:55:00,2026-06-01T12:15:00,260,1,Lufthansa,505517.28,287.88,9772-2606010755--32090-1-18563-2606011215,,,,,
ES,BCN,CH,ZRH,2026-06-01T17:20:00,2026-06-01T22:25:00,305,1,KLM,515614.28,293.63,9772-2606011720--32132-1-18563-2606012225,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:20:00,2026-06-01T11:15:00,295,1,"ITA Airways, SWISS",366442.08,208.68,"9772-2606010620--30727,-31799-1-18563-2606011115",,,,,
ES,BCN,CH,ZRH,2026-06-01T05:35:00,2026-06-01T11:00:00,325,1,Brussels Airlines,437419.6,249.1,9772-2606010535--32478-1-18563-2606011100,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:20:00,2026-06-01T11:15:00,295,1,ITA Airways,454066.48,258.58,9772-2606010620--30727-1-18563-2606011115,,,,,
ES,BCN,CH,ZRH,2026-06-01T16:50:00,2026-06-01T21:50:00,300,1,"ITA Airways, SWISS",537055.04,305.84,"9772-2606011650--30727,-31799-1-18563-2606012150",,,,,
ES,BCN,CH,ZRH,2026-06-01T18:10:00,2026-06-01T22:25:00,255,1,Air France,585801.6,333.6,9772-2606011810--32677-1-18563-2606012225,,,,,
ES,BCN,CH,ZRH,2026-06-01T15:20:00,2026-06-01T19:20:00,240,1,"Brussels Airlines, SWISS",681486.04,388.09,"9772-2606011520--32478,-31799-1-18563-2606011920",,,,,
ES,BCN,CH,ZRH,2026-06-01T13:25:00,2026-06-01T18:40:00,315,1,KLM,594634.28,338.63,9772-2606011325--32132-1-18563-2606011840,,,,,
ES,BCN,CH,ZRH,2026-06-01T22:40:00,2026-06-02T12:25:00,825,1,TAP Air Portugal,233846.52,133.17,9772-2606012240--31781-1-18563-2606021225,,,,,
ES,BCN,CH,ZRH,2026-06-01T11:10:00,2026-06-01T16:45:00,335,1,KLM,587610.28,334.63,9772-2606011110--32132-1-18563-2606011645,,,,,
ES,BCN,CH,ZRH,2026-06-01T20:35:00,2026-06-02T08:40:00,725,1,Air Serbia,281030.24,160.04,9772-2606012035--32181-1-18563-2606020840,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:20:00,2026-06-01T16:45:00,625,1,"ITA Airways, SWISS",333675.12,190.02,"9772-2606010620--30727,-31799-1-18563-2606011645",,,,,
ES,BCN,CH,ZRH,2026-06-01T15:50:00,2026-06-01T22:25:00,395,1,Air France,541901.6,308.6,9772-2606011550--32677-1-18563-2606012225,,,,,
ES,BCN,CH,ZRH,2026-06-01T05:35:00,2026-06-01T19:20:00,825,1,Brussels Airlines,261995.2,149.2,9772-2606010535--32478-1-18563-2606011920,,,,,
ES,BCN,CH,ZRH,2026-06-01T09:25:00,2026-06-01T14:55:00,330,1,"Eurowings, SWISS",658113.68,374.78,"9772-2606010925--32332,-31799-1-18563-2606011455",,,,,
ES,BCN,CH,ZRH,2026-06-01T09:05:00,2026-06-01T16:10:00,425,1,Lufthansa,513085.64,292.19,9772-2606010905--32090-1-18563-2606011610,,,,,
ES,BCN,CH,ZRH,2026-06-01T16:40:00,2026-06-01T22:25:00,345,1,Air France,638481.6,363.6,9772-2606011640--32677-1-18563-2606012225,,,,,
ES,BCN,CH,ZRH,2026-06-01T10:25:00,2026-06-01T17:25:00,420,1,Lufthansa,557582.68,317.53,9772-2606011025--32090-1-18563-2606011725,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:20:00,2026-06-01T18:15:00,715,1,"ITA Airways, SWISS",331199.16,188.61,"9772-2606010620--30727,-31799-1-18563-2606011815",,,,,
ES,BCN,CH,ZRH,2026-06-01T20:20:00,2026-06-02T12:25:00,965,1,TAP Air Portugal,246015.6,140.1,9772-2606012020--31781-1-18563-2606021225,,,,,
ES,BCN,CH,ZRH,2026-06-01T01:55:00,2026-06-01T08:45:00,410,1,Aegean Airlines,595547.4,339.15,9772-2606010155--32756-1-18563-2606010845,,,,,
ES,BCN,CH,ZRH,2026-06-01T10:50:00,2026-06-01T19:05:00,495,2,LOT,498914.72,284.12,9772-2606011050--32093-2-18563-2606011905,,,,,
ES,BCN,CH,ZRH,2026-06-01T11:50:00,2026-06-01T17:10:00,320,1,Air Europa,782192.64,445.44,9772-2606011150--32680-1-18563-2606011710,,,,,
ES,BCN,CH,ZRH,2026-06-01T08:00:00,2026-06-01T12:20:00,260,1,"Lufthansa, SWISS",969399.8,552.05,"9772-2606010800--32090,-31799-1-18563-2606011220",,,,,
ES,BCN,CH,ZRH,2026-06-01T19:00:00,2026-06-02T09:40:00,880,1,Scandinavian Airlines,287984,164,9772-2606011900--31901-1-18563-2606020940,,,,,
ES,BCN,CH,ZRH,2026-06-01T05:35:00,2026-06-01T11:00:00,325,1,"Brussels Airlines, SWISS",796574.28,453.63,"9772-2606010535--32478,-31799-1-18563-2606011100",,,,,
ES,BCN,CH,ZRH,2026-06-01T22:40:00,2026-06-02T19:05:00,1225,2,TAP Air Portugal,213406.68,121.53,9772-2606012240--31781-2-18563-2606021905,,,,,
ES,BCN,CH,ZRH,2026-06-01T09:55:00,2026-06-01T15:15:00,320,1,"Eurowings, SWISS",819753.48,466.83,"9772-2606010955--32332,-31799-1-18563-2606011515",,,,,
ES,BCN,CH,ZRH,2026-06-01T12:35:00,2026-06-01T19:05:00,390,1,LOT,678606.2,386.45,9772-2606011235--32093-1-18563-2606011905,,,,,
ES,BCN,CH,ZRH,2026-06-01T11:00:00,2026-06-01T19:45:00,525,1,"Eurowings, SWISS",504762.2,287.45,"9772-2606011100--32332,-31799-1-18563-2606011945",,,,,
ES,BCN,CH,ZRH,2026-06-01T17:10:00,2026-06-01T21:50:00,280,1,"Lufthansa, SWISS",969399.8,552.05,"9772-2606011710--32090,-31799-1-18563-2606012150",,,,,
ES,BCN,CH,ZRH,2026-06-01T22:40:00,2026-06-02T09:55:00,675,1,TAP Air Portugal,402598.12,229.27,9772-2606012240--31781-1-18563-2606020955,,,,,
ES,BCN,CH,ZRH,2026-06-01T17:45:00,2026-06-02T12:25:00,1120,1,TAP Air Portugal,246015.6,140.1,9772-2606011745--31781-1-18563-2606021225,,,,,
ES,BCN,CH,ZRH,2026-06-01T12:40:00,2026-06-01T17:25:00,285,1,"Lufthansa, SWISS",969399.8,552.05,"9772-2606011240--32090,-31799-1-18563-2606011725",,,,,
ES,BCN,CH,ZRH,2026-06-01T10:00:00,2026-06-01T14:20:00,260,1,"Austrian Airlines, SWISS",1085647,618.25,"9772-2606011000--32544,-31799-1-18563-2606011420",,,,,
ES,BCN,CH,ZRH,2026-06-01T12:25:00,2026-06-01T19:20:00,415,1,"Brussels Airlines, SWISS",681486.04,388.09,"9772-2606011225--32478,-31799-1-18563-2606011920",,,,,
ES,BCN,CH,ZRH,2026-06-01T09:20:00,2026-06-01T16:45:00,445,1,KLM,643802.28,366.63,9772-2606010920--32132-1-18563-2606011645,,,,,
ES,BCN,CH,ZRH,2026-06-01T19:00:00,2026-06-02T07:30:00,750,1,Lufthansa,396083.36,225.56,9772-2606011900--32090-1-18563-2606020730,,,,,
ES,BCN,CH,ZRH,2026-06-01T14:35:00,2026-06-01T22:20:00,465,1,Turkish Airlines,641730.2,365.45,9772-2606011435--31734-1-18563-2606012220,,,,,
ES,BCN,CH,ZRH,2026-06-01T21:00:00,2026-06-02T07:25:00,625,1,Eurowings,481969.32,274.47,9772-2606012100--32332-1-18563-2606020725,,,,,
ES,BCN,CH,ZRH,2026-06-01T23:10:00,2026-06-02T10:35:00,685,1,Aer Lingus,440756,251,9772-2606012310--32753-1-18563-2606021035,,,,,
ES,BCN,CH,ZRH,2026-06-01T21:20:00,2026-06-02T08:10:00,650,1,Brussels Airlines,465410.24,265.04,9772-2606012120--32478-1-18563-2606020810,,,,,
ES,BCN,CH,ZRH,2026-06-01T12:20:00,2026-06-01T18:35:00,375,1,Air France,810569.6,461.6,9772-2606011220--32677-1-18563-2606011835,,,,,
ES,BCN,CH,ZRH,2026-06-01T21:00:00,2026-06-02T07:25:00,625,1,"Eurowings, SWISS",486991.48,277.33,"9772-2606012100--32332,-31799-1-18563-2606020725",,,,,
ES,BCN,CH,ZRH,2026-06-01T20:40:00,2026-06-02T08:05:00,685,1,Austrian Airlines,446041.56,254.01,9772-2606012040--32544-1-18563-2606020805,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:10:00,2026-06-01T13:55:00,465,1,Air France,667613.64,380.19,9772-2606010610--32677-1-18563-2606011355,,,,,
ES,BCN,CH,ZRH,2026-06-01T16:50:00,2026-06-02T10:05:00,1035,1,ITA Airways,301189.12,171.52,9772-2606011650--30727-1-18563-2606021005,,,,,
ES,BCN,CH,ZRH,2026-06-01T12:35:00,2026-06-01T21:25:00,530,2,LOT,588470.72,335.12,9772-2606011235--32093-2-18563-2606012125,,,,,
ES,BCN,CH,ZRH,2026-06-01T09:55:00,2026-06-01T19:50:00,595,1,Air Serbia,526870.24,300.04,9772-2606010955--32181-1-18563-2606011950,,,,,
ES,BCN,CH,ZRH,2026-06-01T13:50:00,2026-06-01T19:15:00,325,1,"Lufthansa, SWISS",969399.8,552.05,"9772-2606011350--32090,-31799-1-18563-2606011915",,,,,
ES,BCN,CH,ZRH,2026-06-01T22:40:00,2026-06-02T22:30:00,1430,1,TAP Air Portugal,222783.72,126.87,9772-2606012240--31781-1-18563-2606022230,,,,,
ES,BCN,CH,ZRH,2026-06-01T16:20:00,2026-06-01T21:50:00,330,1,"Lufthansa, SWISS",969399.8,552.05,"9772-2606011620--32090,-31799-1-18563-2606012150",,,,,
ES,BCN,CH,ZRH,2026-06-01T20:20:00,2026-06-02T09:55:00,815,1,TAP Air Portugal,404108.28,230.13,9772-2606012020--31781-1-18563-2606020955,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:20:00,2026-06-01T16:10:00,590,2,ITA Airways,558495.8,318.05,9772-2606010620--30727-2-18563-2606011610,,,,,
ES,BCN,CH,ZRH,2026-06-01T06:40:00,2026-06-01T12:20:00,340,1,"Lufthansa, SWISS",969399.8,552.05,"9772-2606010640--32090,-31799-1-18563-2606011220",,,,,
ES,BCN,CH,ZRH,2026-06-01T15:00:00,2026-06-02T12:25:00,1285,1,TAP Air Portugal,265928.64,151.44,9772-2606011500--31781-1-18563-2606021225,,,,,
ES,BCN,CH,ZRH,2026-06-01T15:10:00,2026-06-01T20:50:00,340,1,British Airways,1009225.88,574.73,9772-2606011510--32480-1-18563-2606012050,,,,,
ES,BCN,CH,ZRH,2026-06-01T11:40:00,2026-06-02T10:05:00,1345,1,ITA Airways,255778.96,145.66,9772-2606011140--30727-1-18563-2606021005,,,,,
ES,BCN,CH,ZRH,2026-06-01T07:55:00,2026-06-01T20:05:00,730,1,Lufthansa,476543.28,271.38,9772-2606010755--32090-1-18563-2606012005,,,,,
ES,BCN,CH,ZRH,2026-06-01T20:20:00,2026-06-02T22:30:00,1570,1,TAP Air Portugal,234145.04,133.34,9772-2606012020--31781-1-18563-2606022230,,,,,
ES,BCN,CH,ZRH,2026-06-01T10:50:00,2026-06-01T21:25:00,635,1,LOT,590490.12,336.27,9772-2606011050--32093-1-18563-2606012125,,,,,
ES,BCN,CH,ZRH,2026-06-01T20:30:00,2026-06-02T10:05:00,815,1,Air Europa,472223.52,268.92,9772-2606012030--32680-1-18563-2606021005,,,,,
ES,BCN,CH,ZRH,2026-06-01T11:25:00,2026-06-01T22:50:00,685,2,TAP Air Portugal,573632.52,326.67,9772-2606011125--31781-2-18563-2606012250,,,,,
ES,BCN,CH,ZRH,2026-06-01T17:45:00,2026-06-02T09:55:00,970,1,TAP Air Portugal,407146.16,231.86,9772-2606011745--31781-1-18563-2606020955,,,,,
ES,BCN,CH,ZRH,2026-06-01T07:40:00,2026-06-01T17:50:00,610,1,Turkish Airlines,647788.4,368.9,9772-2606010740--31734-1-18563-2606011750,,,,,
ES,BCN,CH,ZRH,2026-06-01T12:10:00,2026-06-01T22:20:00,610,1,Turkish Airlines,649298.56,369.76,9772-2606011210--31734-1-18563-2606012220,,,,,
ES,BCN,CH,ZRH,2026-06-01T20:20:00,2026-06-02T19:05:00,1365,2,TAP Air Portugal,292110.6,166.35,9772-2606012020--31781-2-18563-2606021905,,,,,
ES,BCN,CH,ZRH,2026-06-01T17:45:00,2026-06-02T22:30:00,1725,1,TAP Air Portugal,234145.04,133.34,9772-2606011745--31781-1-18563-2606022230,,,,,
ES,BCN,CH,ZRH,2026-06-01T17:00:00,2026-06-02T08:50:00,950,1,Condor,426813.36,243.06,9772-2606011700--32415-1-18563-2606020850,,,,,
ES,BCN,CH,ZRH,2026-06-01T18:10:00,2026-06-02T08:05:00,835,1,Austrian Airlines,485850.08,276.68,9772-2606011810--32544-1-18563-2606020805,,,,,
ES,BCN,CH,ZRH,2026-06-01T19:50:00,2026-06-02T08:00:00,730,1,Eurowings,556265.68,316.78,9772-2606011950--32332-1-18563-2606020800,,,,,
ES,BCN,CH,ZRH,2026-06-01T10:25:00,2026-06-01T17:25:00,420,1,"Lufthansa, SWISS",969399.8,552.05,"9772-2606011025--32090,-31799-1-18563-2606011725",,,,,
ES,BCN,CH,ZRH,2026-06-01T11:25:00,2026-06-02T12:25:00,1500,1,TAP Air Portugal,271986.84,154.89,9772-2606011125--31781-1-18563-2606021225,,,,,
ES,BCN,CH,ZRH,2026-06-01T20:20:00,2026-06-02T12:10:00,950,2,TAP Air Portugal,431361.4,245.65,9772-2606012020--31781-2-18563-2606021210,,,,,
ES,BCN,CH,ZRH,2026-06-01T10:05:00,2026-06-01T18:15:00,490,1,Finnair,859965.88,489.73,9772-2606011005--32317-1-18563-2606011815,,,,,
ES,BCN,CH,ZRH,2026-06-01T09:25:00,2026-06-01T20:20:00,655,1,"Eurowings, SWISS",654127.56,372.51,"9772-2606010925--32332,-31799-1-18563-2606012020",,,,,
ES,BCN,CH,ZRH,2026-06-01T05:35:00,2026-06-01T16:15:00,640,1,"Brussels Airlines, SWISS",681486.04,388.09,"9772-2606010535--32478,-31799-1-18563-2606011615",,,,,
ES,BCN,CH,ZRH,2026-06-01T06:20:00,2026-06-01T21:20:00,900,2,ITA Airways,485850.08,276.68,9772-2606010620--30727-2-18563-2606012120,,,,,
ES,BCN,CH,ZRH,2026-06-01T14:50:00,2026-06-02T11:05:00,1215,1,Iberia,363702.72,207.12,9772-2606011450--32222-1-18563-2606021105,,,,,
ES,BCN,CH,ZRH,2026-06-01T18:00:00,2026-06-02T09:40:00,940,1,LOT,476666.2,271.45,9772-2606011800--32093-1-18563-2606020940,,,,,
ES,BCN,CH,ZRH,2026-06-01T10:35:00,2026-06-02T09:40:00,1385,1,Scandinavian Airlines,332182.52,189.17,9772-2606011035--31901-1-18563-2606020940,,,,,
ES,BCN,CH,ZRH,2026-06-01T08:50:00,2026-06-01T20:10:00,680,1,"Eurowings, SWISS",685489.72,390.37,"9772-2606010850--32332,-31799-1-18563-2606012010",,,,,
