origin_country,origin_iata,dest_country,dest_iata,departure,arrival,duration_minutes,stop_count,carriers,price_eur,price_formatted,segment_count,itinerary_id
PL,WAW,ES,BCN,2026-06-01T23:00:00,2026-06-02T21:25:00,1345,1,EL AL Israel Airlines,530.08,531 €,2,17648-2606012300--32352-1-9772-2606022125
PL,WAW,ES,BCN,2026-06-01T15:00:00,2026-06-02T09:25:00,1105,1,EL AL Israel Airlines,650.3,651 €,2,17648-2606011500--32352-1-9772-2606020925
PL,WAW,ES,BCN,2026-06-01T20:05:00,2026-06-02T10:45:00,880,1,Turkish Airlines,818.82,819 €,2,17648-2606012005--31734-1-9772-2606021045
PL,WAW,ES,BCN,2026-06-01T17:40:00,2026-06-02T07:30:00,830,1,Qatar Airways,917.08,918 €,2,17648-2606011740--31939-1-9772-2606020730
PL,WAW,ES,BCN,2026-06-01T17:20:00,2026-06-02T09:10:00,950,1,"LOT, Austrian Airlines",833.48,834 €,2,"17648-2606011720--32093,-32544-1-9772-2606020910"
PL,WAW,ES,BCN,2026-06-01T16:55:00,2026-06-01T22:45:00,350,1,"LOT, Brussels Airlines",2587.49,"2,588 €",2,"17648-2606011655--32093,-32478-1-9772-2606012245"
PL,WAW,ES,BCN,2026-06-01T18:45:00,2026-06-02T09:20:00,875,1,British Airways,1172.82,"1,173 €",2,17648-2606011845--32480-1-9772-2606020920
PL,WAW,ES,BCN,2026-06-01T20:40:00,2026-06-02T14:05:00,1045,2,"LOT, Luxair",1042.06,"1,043 €",3,"17648-2606012040--32093,-32086-2-9772-2606021405"
PL,WAW,ES,BCN,2026-06-01T07:15:00,2026-06-01T14:25:00,430,1,"LOT, Brussels Airlines",2587.49,"2,588 €",2,"17648-2606010715--32093,-32478-1-9772-2606011425"
PL,WAW,ES,BCN,2026-06-01T17:15:00,2026-06-02T14:05:00,1250,1,"LOT, Luxair",935.18,936 €,2,"17648-2606011715--32093,-32086-1-9772-2606021405"
PL,WAW,ES,BCN,2026-06-01T17:15:00,2026-06-02T14:05:00,1250,1,Luxair,962.77,963 €,2,17648-2606011715--32086-1-9772-2606021405
PL,WAW,ES,BCN,2026-06-01T09:30:00,2026-06-02T07:30:00,1320,1,Qatar Airways,920.53,921 €,2,17648-2606010930--31939-1-9772-2606020730
PL,WAW,ES,BCN,2026-06-01T20:15:00,2026-06-02T14:05:00,1070,2,"LOT, Luxair",1139.46,"1,140 €",3,"17648-2606012015--32093,-32086-2-9772-2606021405"
PL,WAW,ES,BCN,2026-06-01T10:15:00,2026-06-01T19:05:00,530,2,"Scandinavian Airlines, Eurowings",2313.4,"2,314 €",3,"17648-2606011015--31901,-32332-2-9772-2606011905"
PL,WAW,ES,BCN,2026-06-01T10:15:00,2026-06-01T19:00:00,525,2,"Scandinavian Airlines, Eurowings",2357.35,"2,358 €",3,"17648-2606011015--31901,-32332-2-9772-2606011900"
PL,WAW,ES,BCN,2026-06-01T08:25:00,2026-06-01T19:05:00,640,2,"LOT, Austrian Airlines, Eurowings",1974.66,"1,975 €",3,"17648-2606010825--32093,-32544,-32332-2-9772-2606011905"
PL,WAW,ES,BCN,2026-06-01T08:30:00,2026-06-01T18:10:00,580,1,"LOT, Scandinavian Airlines",2281.51,"2,282 €",2,"17648-2606010830--32093,-31901-1-9772-2606011810"
PL,WAW,ES,BCN,2026-06-01T08:30:00,2026-06-01T18:10:00,580,1,Scandinavian Airlines,2289.26,"2,290 €",2,17648-2606010830--31901-1-9772-2606011810
PL,WAW,ES,BCN,2026-06-01T11:50:00,2026-06-02T07:35:00,1185,1,Etihad Airways,1129.98,"1,130 €",2,17648-2606011150--32339-1-9772-2606020735
PL,WAW,ES,BCN,2026-06-01T08:25:00,2026-06-01T20:15:00,710,2,"LOT, Austrian Airlines, Eurowings",1913.46,"1,914 €",3,"17648-2606010825--32093,-32544,-32332-2-9772-2606012015"
PL,WAW,ES,BCN,2026-06-01T09:05:00,2026-06-01T18:10:00,545,2,"LOT, Scandinavian Airlines",2651.27,"2,652 €",3,"17648-2606010905--32093,-31901-2-9772-2606011810"
PL,WAW,ES,BCN,2026-06-01T15:10:00,2026-06-02T08:35:00,1045,1,Emirates,1402.35,"1,403 €",2,17648-2606011510--32348-1-9772-2606020835
PL,WAW,ES,BCN,2026-06-01T08:30:00,2026-06-01T19:05:00,635,2,"Scandinavian Airlines, Eurowings",2321.15,"2,322 €",3,"17648-2606010830--31901,-32332-2-9772-2606011905"
PL,WAW,ES,BCN,2026-06-01T18:45:00,2026-06-02T12:45:00,1080,2,British Airways,1369.76,"1,370 €",3,17648-2606011845--32480-2-9772-2606021245
PL,WAW,ES,BCN,2026-06-01T10:15:00,2026-06-01T20:30:00,615,2,"Scandinavian Airlines, Brussels Airlines",2458.2,"2,459 €",3,"17648-2606011015--31901,-32478-2-9772-2606012030"
PL,WAW,ES,BCN,2026-06-01T08:30:00,2026-06-01T19:00:00,630,2,"Scandinavian Airlines, Eurowings",2398.73,"2,399 €",3,"17648-2606010830--31901,-32332-2-9772-2606011900"
PL,WAW,ES,BCN,2026-06-01T09:30:00,2026-06-02T13:05:00,1655,1,Qatar Airways,919.67,920 €,2,17648-2606010930--31939-1-9772-2606021305
PL,WAW,ES,BCN,2026-06-01T10:20:00,2026-06-01T20:30:00,610,1,"LOT, Brussels Airlines",2587.49,"2,588 €",2,"17648-2606011020--32093,-32478-1-9772-2606012030"
PL,WAW,ES,BCN,2026-06-01T19:45:00,2026-06-02T08:35:00,770,2,"Scandinavian Airlines, Eurowings",2364.25,"2,365 €",3,"17648-2606011945--31901,-32332-2-9772-2606020835"
PL,WAW,ES,BCN,2026-06-01T21:25:00,2026-06-02T13:25:00,960,1,Emirates,2043,"2,043 €",2,17648-2606012125--32348-1-9772-2606021325
PL,WAW,ES,BCN,2026-06-01T17:00:00,2026-06-02T08:35:00,935,2,"Scandinavian Airlines, Eurowings",2406.48,"2,407 €",3,"17648-2606011700--31901,-32332-2-9772-2606020835"
PL,WAW,ES,BCN,2026-06-01T20:30:00,2026-06-02T11:35:00,905,1,"LOT, Brussels Airlines",2598.69,"2,599 €",2,"17648-2606012030--32093,-32478-1-9772-2606021135"
PL,WAW,ES,BCN,2026-06-01T15:05:00,2026-06-02T07:55:00,1010,2,"Scandinavian Airlines, Eurowings",2335.81,"2,336 €",3,"17648-2606011505--31901,-32332-2-9772-2606020755"
PL,WAW,ES,BCN,2026-06-01T19:45:00,2026-06-02T14:05:00,1100,2,"Scandinavian Airlines, Luxair",2233.24,"2,234 €",3,"17648-2606011945--31901,-32086-2-9772-2606021405"
PL,WAW,ES,BCN,2026-06-01T20:40:00,2026-06-02T14:05:00,1045,2,"LOT, Scandinavian Airlines, Luxair",3055.51,"3,056 €",3,"17648-2606012040--32093,-31901,-32086-2-9772-2606021405"
PL,WAW,ES,BCN,2026-06-01T17:00:00,2026-06-02T18:10:00,1510,1,Scandinavian Airlines,2288.4,"2,289 €",2,17648-2606011700--31901-1-9772-2606021810
PL,WAW,ES,BCN,2026-06-01T20:35:00,2026-06-02T17:55:00,1280,1,Scandinavian Airlines,3002.07,"3,003 €",2,17648-2606012035--31901-1-9772-2606021755
PL,WAW,ES,BCN,2026-06-01T16:50:00,2026-06-02T17:55:00,1505,1,Scandinavian Airlines,3001.21,"3,002 €",2,17648-2606011650--31901-1-9772-2606021755
PL,WAW,PT,LIS,2026-06-01T07:30:00,2026-06-01T10:50:00,260,0,LOT,177.47,178 €,1,17648-2606010730--32093-0-13577-2606011050
PL,WAW,PT,LIS,2026-06-01T20:50:00,2026-06-02T00:10:00,260,0,Wizz Air,126.27,127 €,1,17648-2606012050--31669-0-13577-2606020010
PL,WAW,PT,LIS,2026-06-01T13:05:00,2026-06-01T16:30:00,265,0,TAP Air Portugal,221.5,222 €,1,17648-2606011305--31781-0-13577-2606011630
PL,WAW,PT,LIS,2026-06-01T17:10:00,2026-06-01T22:50:00,400,1,KLM,128.55,129 €,2,17648-2606011710--32132-1-13577-2606012250
PL,WAW,PT,LIS,2026-06-01T13:20:00,2026-06-01T19:40:00,440,1,"Wizz Air, easyJet",99,99 €,2,"17648-2606011320--31669,-32356-1-13577-2606011940"
PL,WAW,PT,LIS,2026-06-01T17:40:00,2026-06-01T23:05:00,385,1,"Wizz Air, Ryanair",95,95 €,2,"17648-2606011740--31669,-31915-1-13577-2606012305"
PL,WAW,PT,LIS,2026-06-01T09:45:00,2026-06-01T19:40:00,655,1,"Wizz Air Malta, easyJet",77.57,78 €,2,"17648-2606010945--30596,-32356-1-13577-2606011940"
PL,WAW,PT,LIS,2026-06-01T17:05:00,2026-06-01T22:45:00,400,1,Lufthansa,143.08,144 €,2,17648-2606011705--32090-1-13577-2606012245
PL,WAW,PT,LIS,2026-06-01T13:05:00,2026-06-01T16:30:00,265,0,LOT,273.42,274 €,1,17648-2606011305--32093-0-13577-2606011630
PL,WAW,PT,LIS,2026-06-01T21:35:00,2026-06-02T16:05:00,1170,1,Wizz Air,73,73 €,2,17648-2606012135--31669-1-13577-2606021605
PL,WAW,PT,LIS,2026-06-01T07:30:00,2026-06-01T10:50:00,260,0,TAP Air Portugal,226.3,227 €,1,17648-2606010730--31781-0-13577-2606011050
PL,WAW,PT,LIS,2026-06-01T05:35:00,2026-06-01T11:30:00,415,1,"Wizz Air, TAP Air Portugal",120,120 €,2,"17648-2606010535--31669,-31781-1-13577-2606011130"
PL,WAW,PT,LIS,2026-06-01T09:45:00,2026-06-01T20:25:00,700,1,"Wizz Air Malta, Ryanair",88,88 €,2,"17648-2606010945--30596,-31915-1-13577-2606012025"
PL,WAW,PT,LIS,2026-06-01T05:35:00,2026-06-01T22:25:00,1070,1,"Wizz Air, Ryanair",72,72 €,2,"17648-2606010535--31669,-31915-1-13577-2606012225"
PL,WAW,PT,LIS,2026-06-01T17:05:00,2026-06-01T22:25:00,380,1,Lufthansa,174.11,175 €,2,17648-2606011705--32090-1-13577-2606012225
PL,WAW,PT,LIS,2026-06-01T12:25:00,2026-06-01T22:50:00,685,1,KLM,133.7,134 €,2,17648-2606011225--32132-1-13577-2606012250
PL,WAW,PT,LIS,2026-06-01T14:50:00,2026-06-01T20:05:00,375,1,SWISS,191.35,192 €,2,17648-2606011450--31799-1-13577-2606012005
PL,WAW,PT,LIS,2026-06-01T14:15:00,2026-06-01T22:15:00,540,1,Lufthansa,154.63,155 €,2,17648-2606011415--32090-1-13577-2606012215
PL,WAW,PT,LIS,2026-06-01T17:10:00,2026-06-01T22:45:00,395,1,Lufthansa,189.62,190 €,2,17648-2606011710--32090-1-13577-2606012245
PL,WAW,PT,LIS,2026-06-01T17:00:00,2026-06-01T22:15:00,375,1,Lufthansa,197.38,198 €,2,17648-2606011700--32090-1-13577-2606012215
PL,WAW,PT,LIS,2026-06-01T09:50:00,2026-06-01T14:45:00,355,1,SWISS,247.37,248 €,2,17648-2606010950--31799-1-13577-2606011445
PL,WAW,PT,LIS,2026-06-01T14:50:00,2026-06-01T23:25:00,575,1,SWISS,157.9,158 €,2,17648-2606011450--31799-1-13577-2606012325
PL,WAW,PT,LIS,2026-06-01T06:50:00,2026-06-01T19:00:00,790,1,Brussels Airlines,143.68,144 €,2,17648-2606010650--32478-1-13577-2606011900
PL,WAW,PT,LIS,2026-06-01T16:30:00,2026-06-01T22:25:00,415,1,Air France,208.33,209 €,2,17648-2606011630--32677-1-13577-2606012225
PL,WAW,PT,LIS,2026-06-01T17:00:00,2026-06-01T23:25:00,445,1,SWISS,187.04,188 €,2,17648-2606011700--31799-1-13577-2606012325
PL,WAW,PT,LIS,2026-06-01T12:25:00,2026-06-01T18:45:00,440,1,KLM,222.49,223 €,2,17648-2606011225--32132-1-13577-2606011845
PL,WAW,PT,LIS,2026-06-01T17:10:00,2026-06-01T22:25:00,375,1,Lufthansa,217.2,218 €,2,17648-2606011710--32090-1-13577-2606012225
PL,WAW,PT,LIS,2026-06-01T14:15:00,2026-06-01T21:55:00,520,1,Lufthansa,184.8,185 €,2,17648-2606011415--32090-1-13577-2606012155
PL,WAW,PT,LIS,2026-06-01T09:40:00,2026-06-01T15:30:00,410,1,Lufthansa,280.99,281 €,2,17648-2606010940--32090-1-13577-2606011530
PL,WAW,PT,LIS,2026-06-01T13:50:00,2026-06-01T18:45:00,355,1,LOT,319.96,320 €,2,17648-2606011350--32093-1-13577-2606011845
PL,WAW,PT,LIS,2026-06-01T13:15:00,2026-06-01T22:45:00,630,1,Lufthansa,191,191 €,2,17648-2606011315--32090-1-13577-2606012245
PL,WAW,PT,LIS,2026-06-01T13:45:00,2026-06-01T22:15:00,570,1,Lufthansa,207,207 €,2,17648-2606011345--32090-1-13577-2606012215
PL,WAW,PT,LIS,2026-06-01T06:40:00,2026-06-01T11:45:00,365,1,Lufthansa,288.74,289 €,2,17648-2606010640--32090-1-13577-2606011145
PL,WAW,PT,LIS,2026-06-01T07:35:00,2026-06-01T14:45:00,490,1,SWISS,243.92,244 €,2,17648-2606010735--31799-1-13577-2606011445
PL,WAW,PT,LIS,2026-06-01T07:30:00,2026-06-01T13:40:00,430,1,Lufthansa,282.71,283 €,2,17648-2606010730--32090-1-13577-2606011340
PL,WAW,PT,LIS,2026-06-01T13:45:00,2026-06-01T21:55:00,550,1,Lufthansa,231,231 €,2,17648-2606011345--32090-1-13577-2606012155
PL,WAW,PT,LIS,2026-06-01T15:00:00,2026-06-01T22:15:00,495,2,Austrian Airlines,233.67,234 €,3,17648-2606011500--32544-2-13577-2606012215
PL,WAW,PT,LIS,2026-06-01T09:40:00,2026-06-01T15:45:00,425,1,"Lufthansa, TAP Air Portugal",286.16,287 €,2,"17648-2606010940--32090,-31781-1-13577-2606011545"
PL,WAW,PT,LIS,2026-06-01T16:05:00,2026-06-01T22:10:00,425,1,TAP Air Portugal,283.57,284 €,2,17648-2606011605--31781-1-13577-2606012210
PL,WAW,PT,LIS,2026-06-01T17:45:00,2026-06-01T22:10:00,325,1,"LOT, TAP Air Portugal",314.6,315 €,2,"17648-2606011745--32093,-31781-1-13577-2606012210"
PL,WAW,PT,LIS,2026-06-01T13:50:00,2026-06-01T18:45:00,355,1,"LOT, TAP Air Portugal",332.66,333 €,2,"17648-2606011350--32093,-31781-1-13577-2606011845"
PL,WAW,PT,LIS,2026-06-01T17:05:00,2026-06-01T22:25:00,380,1,"Lufthansa, TAP Air Portugal",274.09,275 €,2,"17648-2606011705--32090,-31781-1-13577-2606012225"
PL,WAW,PT,LIS,2026-06-01T06:00:00,2026-06-01T10:55:00,355,1,KLM,359.06,360 €,2,17648-2606010600--32132-1-13577-2606011055
PL,WAW,PT,LIS,2026-06-01T09:20:00,2026-06-01T15:50:00,450,1,TAP Air Portugal,286.16,287 €,2,17648-2606010920--31781-1-13577-2606011550
PL,WAW,PT,LIS,2026-06-01T06:00:00,2026-06-01T13:40:00,520,1,Lufthansa,254.27,255 €,2,17648-2606010600--32090-1-13577-2606011340
PL,WAW,PT,LIS,2026-06-01T08:25:00,2026-06-01T15:30:00,485,2,Austrian Airlines,274.35,275 €,3,17648-2606010825--32544-2-13577-2606011530
PL,WAW,PT,LIS,2026-06-01T07:40:00,2026-06-01T15:30:00,530,1,Lufthansa,253.4,254 €,2,17648-2606010740--32090-1-13577-2606011530
PL,WAW,PT,LIS,2026-06-01T06:40:00,2026-06-01T15:30:00,590,1,Lufthansa,229.96,230 €,2,17648-2606010640--32090-1-13577-2606011530
PL,WAW,PT,LIS,2026-06-01T13:45:00,2026-06-01T21:55:00,550,1,"LOT, TAP Air Portugal",247.37,248 €,2,"17648-2606011345--32093,-31781-1-13577-2606012155"
PL,WAW,PT,LIS,2026-06-01T10:40:00,2026-06-01T16:45:00,425,1,LOT,320.56,321 €,2,17648-2606011040--32093-1-13577-2606011645
PL,WAW,PT,LIS,2026-06-01T08:40:00,2026-06-01T15:30:00,470,1,airBaltic,294.32,295 €,2,17648-2606010840--32610-1-13577-2606011530
PL,WAW,PT,LIS,2026-06-01T19:40:00,2026-06-02T08:20:00,820,1,SWISS,175.9,176 €,2,17648-2606011940--31799-1-13577-2606020820
PL,WAW,PT,LIS,2026-06-01T10:30:00,2026-06-01T19:35:00,605,1,"LOT, TAP Air Portugal",245.65,246 €,2,"17648-2606011030--32093,-31781-1-13577-2606011935"
PL,WAW,PT,LIS,2026-06-01T07:40:00,2026-06-01T15:25:00,525,1,TAP Air Portugal,284.68,285 €,2,17648-2606010740--31781-1-13577-2606011525
PL,WAW,PT,LIS,2026-06-01T08:25:00,2026-06-01T15:15:00,470,2,Austrian Airlines,334.94,335 €,3,17648-2606010825--32544-2-13577-2606011515
PL,WAW,PT,LIS,2026-06-01T07:25:00,2026-06-01T16:05:00,580,1,"LOT, TAP Air Portugal",275.77,276 €,2,"17648-2606010725--32093,-31781-1-13577-2606011605"
PL,WAW,PT,LIS,2026-06-01T07:35:00,2026-06-01T20:05:00,810,1,SWISS,205,205 €,2,17648-2606010735--31799-1-13577-2606012005
PL,WAW,PT,LIS,2026-06-01T13:50:00,2026-06-01T21:20:00,510,1,"LOT, TAP Air Portugal",325.81,326 €,2,"17648-2606011350--32093,-31781-1-13577-2606012120"
PL,WAW,PT,LIS,2026-06-01T06:50:00,2026-06-01T15:30:00,580,2,Austrian Airlines,287.88,288 €,3,17648-2606010650--32544-2-13577-2606011530
PL,WAW,PT,LIS,2026-06-01T08:25:00,2026-06-01T20:05:00,760,2,Austrian Airlines,221.51,222 €,3,17648-2606010825--32544-2-13577-2606012005
PL,WAW,PT,LIS,2026-06-01T06:50:00,2026-06-01T13:40:00,470,2,Austrian Airlines,359.33,360 €,3,17648-2606010650--32544-2-13577-2606011340
PL,WAW,PT,LIS,2026-06-01T06:40:00,2026-06-01T15:45:00,605,1,"Lufthansa, TAP Air Portugal",286.16,287 €,2,"17648-2606010640--32090,-31781-1-13577-2606011545"
PL,WAW,PT,LIS,2026-06-01T07:10:00,2026-06-01T13:40:00,450,2,Austrian Airlines,389.5,390 €,3,17648-2606010710--32544-2-13577-2606011340
PL,WAW,PT,LIS,2026-06-01T20:40:00,2026-06-02T08:30:00,770,1,Lufthansa,228.15,229 €,2,17648-2606012040--32090-1-13577-2606020830
PL,WAW,PT,LIS,2026-06-01T19:10:00,2026-06-02T08:20:00,850,1,Lufthansa,210.57,211 €,2,17648-2606011910--32090-1-13577-2606020820
PL,WAW,PT,LIS,2026-06-01T06:50:00,2026-06-01T13:45:00,475,1,Brussels Airlines,378.47,379 €,2,17648-2606010650--32478-1-13577-2606011345
PL,WAW,PT,LIS,2026-06-01T10:30:00,2026-06-01T21:50:00,740,1,"LOT, TAP Air Portugal",245.65,246 €,2,"17648-2606011030--32093,-31781-1-13577-2606012150"
PL,WAW,PT,LIS,2026-06-01T07:40:00,2026-06-01T19:50:00,790,1,"LOT, TAP Air Portugal",233.58,234 €,2,"17648-2606010740--32093,-31781-1-13577-2606011950"
PL,WAW,PT,LIS,2026-06-01T19:40:00,2026-06-02T22:50:00,1690,1,KLM,110.58,111 €,2,17648-2606011940--32132-1-13577-2606022250
PL,WAW,PT,LIS,2026-06-01T07:10:00,2026-06-01T15:30:00,560,2,Austrian Airlines,337.87,338 €,3,17648-2606010710--32544-2-13577-2606011530
PL,WAW,PT,LIS,2026-06-01T13:15:00,2026-06-01T22:25:00,610,1,Lufthansa,314.93,315 €,2,17648-2606011315--32090-1-13577-2606012225
PL,WAW,PT,LIS,2026-06-01T07:35:00,2026-06-01T15:15:00,520,1,LOT,370.07,371 €,2,17648-2606010735--32093-1-13577-2606011515
PL,WAW,PT,LIS,2026-06-01T09:15:00,2026-06-01T21:25:00,790,1,"LOT, TAP Air Portugal",243.92,244 €,2,"17648-2606010915--32093,-31781-1-13577-2606012125"
PL,WAW,PT,LIS,2026-06-01T10:05:00,2026-06-01T23:20:00,855,1,Turkish Airlines,225.55,226 €,2,17648-2606011005--31734-1-13577-2606012320
PL,WAW,PT,LIS,2026-06-01T07:40:00,2026-06-01T22:15:00,935,1,Lufthansa,207,207 €,2,17648-2606010740--32090-1-13577-2606012215
PL,WAW,PT,LIS,2026-06-01T07:20:00,2026-06-01T16:15:00,595,1,"LOT, TAP Air Portugal",326.67,327 €,2,"17648-2606010720--32093,-31781-1-13577-2606011615"
PL,WAW,PT,LIS,2026-06-01T07:20:00,2026-06-01T19:50:00,810,1,"LOT, TAP Air Portugal",240.43,241 €,2,"17648-2606010720--32093,-31781-1-13577-2606011950"
PL,WAW,PT,LIS,2026-06-01T06:50:00,2026-06-01T20:05:00,855,2,Austrian Airlines,233.58,234 €,3,17648-2606010650--32544-2-13577-2606012005
PL,WAW,PT,LIS,2026-06-01T07:10:00,2026-06-01T15:15:00,545,2,Austrian Airlines,367.7,368 €,3,17648-2606010710--32544-2-13577-2606011515
PL,WAW,PT,LIS,2026-06-01T06:00:00,2026-06-01T14:35:00,575,1,KLM,349.22,350 €,2,17648-2606010600--32132-1-13577-2606011435
PL,WAW,PT,LIS,2026-06-01T14:15:00,2026-06-01T21:55:00,520,1,"Lufthansa, TAP Air Portugal",393.9,394 €,2,"17648-2606011415--32090,-31781-1-13577-2606012155"
PL,WAW,PT,LIS,2026-06-01T09:10:00,2026-06-01T23:20:00,910,1,Turkish Airlines,225.55,226 €,2,17648-2606010910--31734-1-13577-2606012320
PL,WAW,PT,LIS,2026-06-01T13:15:00,2026-06-01T22:25:00,610,1,"LOT, TAP Air Portugal",337.87,338 €,2,"17648-2606011315--32093,-31781-1-13577-2606012225"
PL,WAW,PT,LIS,2026-06-01T06:05:00,2026-06-01T11:15:00,370,1,Air France,558.92,559 €,2,17648-2606010605--32677-1-13577-2606011115
PL,WAW,PT,LIS,2026-06-01T06:00:00,2026-06-01T16:00:00,660,1,"Lufthansa, TAP Air Portugal",319.77,320 €,2,"17648-2606010600--32090,-31781-1-13577-2606011600"
PL,WAW,PT,LIS,2026-06-01T07:25:00,2026-06-01T19:35:00,790,1,"LOT, TAP Air Portugal",270.64,271 €,2,"17648-2606010725--32093,-31781-1-13577-2606011935"
PL,WAW,PT,LIS,2026-06-01T12:25:00,2026-06-01T17:50:00,385,1,Air France,558.92,559 €,2,17648-2606011225--32677-1-13577-2606011750
PL,WAW,PT,LIS,2026-06-01T19:20:00,2026-06-02T09:55:00,935,1,Turkish Airlines,230.56,231 €,2,17648-2606011920--31734-1-13577-2606020955
PL,WAW,PT,LIS,2026-06-01T06:00:00,2026-06-01T22:25:00,1045,1,Lufthansa,210.05,211 €,2,17648-2606010600--32090-1-13577-2606012225
PL,WAW,PT,LIS,2026-06-01T10:40:00,2026-06-01T19:15:00,575,1,"LOT, Air Europa",381.83,382 €,2,"17648-2606011040--32093,-32680-1-13577-2606011915"
PL,WAW,PT,LIS,2026-06-01T19:40:00,2026-06-02T17:25:00,1365,1,SWISS,163.85,164 €,2,17648-2606011940--31799-1-13577-2606021725
PL,WAW,PT,LIS,2026-06-01T10:15:00,2026-06-01T15:45:00,390,1,Scandinavian Airlines,583,583 €,2,17648-2606011015--31901-1-13577-2606011545
PL,WAW,PT,LIS,2026-06-01T15:05:00,2026-06-01T20:40:00,395,1,Scandinavian Airlines,585,585 €,2,17648-2606011505--31901-1-13577-2606012040
PL,WAW,PT,LIS,2026-06-01T16:40:00,2026-06-02T07:50:00,970,1,"LOT, TAP Air Portugal",238.75,239 €,2,"17648-2606011640--32093,-31781-1-13577-2606020750"
PL,WAW,PT,LIS,2026-06-01T07:30:00,2026-06-01T22:25:00,955,1,Lufthansa,246.91,247 €,2,17648-2606010730--32090-1-13577-2606012225
PL,WAW,PT,LIS,2026-06-01T07:10:00,2026-06-01T20:05:00,835,2,Austrian Airlines,285.81,286 €,3,17648-2606010710--32544-2-13577-2606012005
PL,WAW,PT,LIS,2026-06-01T10:50:00,2026-06-01T22:10:00,740,1,"LOT, TAP Air Portugal",330.12,331 €,2,"17648-2606011050--32093,-31781-1-13577-2606012210"
PL,WAW,PT,LIS,2026-06-01T16:25:00,2026-06-02T07:35:00,970,1,"LOT, TAP Air Portugal",255.99,256 €,2,"17648-2606011625--32093,-31781-1-13577-2606020735"
PL,WAW,PT,LIS,2026-06-01T19:40:00,2026-06-02T06:50:00,730,1,"LOT, Air Europa",343.04,344 €,2,"17648-2606011940--32093,-32680-1-13577-2606020650"
PL,WAW,PT,LIS,2026-06-01T17:00:00,2026-06-02T08:20:00,980,1,"LOT, TAP Air Portugal",255.99,256 €,2,"17648-2606011700--32093,-31781-1-13577-2606020820"
PL,WAW,PT,LIS,2026-06-01T07:30:00,2026-06-01T16:00:00,570,1,"LOT, TAP Air Portugal",440.44,441 €,2,"17648-2606010730--32093,-31781-1-13577-2606011600"
PL,WAW,PT,LIS,2026-06-01T13:15:00,2026-06-01T22:25:00,610,1,"Lufthansa, TAP Air Portugal",412,412 €,2,"17648-2606011315--32090,-31781-1-13577-2606012225"
PL,WAW,PT,LIS,2026-06-01T16:45:00,2026-06-02T09:10:00,1045,1,"LOT, TAP Air Portugal",244.79,245 €,2,"17648-2606011645--32093,-31781-1-13577-2606020910"
PL,WAW,PT,LIS,2026-06-01T07:20:00,2026-06-01T14:40:00,500,1,LOT,518.76,519 €,2,17648-2606010720--32093-1-13577-2606011440
PL,WAW,PT,LIS,2026-06-01T08:00:00,2026-06-01T22:10:00,910,1,TAP Air Portugal,285.81,286 €,2,17648-2606010800--31781-1-13577-2606012210
PL,WAW,PT,LIS,2026-06-01T19:40:00,2026-06-02T08:05:00,805,1,"LOT, TAP Air Portugal",327.53,328 €,2,"17648-2606011940--32093,-31781-1-13577-2606020805"
PL,WAW,PT,LIS,2026-06-01T18:05:00,2026-06-02T07:50:00,885,1,Brussels Airlines,299.96,300 €,2,17648-2606011805--32478-1-13577-2606020750
PL,WAW,PT,LIS,2026-06-01T06:00:00,2026-06-01T22:25:00,1045,1,"LOT, TAP Air Portugal",258.58,259 €,2,"17648-2606010600--32093,-31781-1-13577-2606012225"
PL,WAW,PT,LIS,2026-06-01T08:30:00,2026-06-01T18:45:00,675,1,LOT,410.34,411 €,2,17648-2606010830--32093-1-13577-2606011845
PL,WAW,PT,LIS,2026-06-01T12:25:00,2026-06-01T22:25:00,660,1,Air France,425.86,426 €,2,17648-2606011225--32677-1-13577-2606012225
PL,WAW,PT,LIS,2026-06-01T13:20:00,2026-06-01T23:25:00,665,2,"LOT, Iberia",430.1,431 €,3,"17648-2606011320--32093,-32222-2-13577-2606012325"
PL,WAW,PT,LIS,2026-06-01T08:25:00,2026-06-01T16:10:00,525,1,Austrian Airlines,556.28,557 €,2,17648-2606010825--32544-1-13577-2606011610
PL,WAW,PT,LIS,2026-06-01T19:20:00,2026-06-02T15:35:00,1275,1,Turkish Airlines,229.85,230 €,2,17648-2606011920--31734-1-13577-2606021535
PL,WAW,PT,LIS,2026-06-01T20:20:00,2026-06-02T08:45:00,805,1,"LOT, TAP Air Portugal",381.83,382 €,2,"17648-2606012020--32093,-31781-1-13577-2606020845"
PL,WAW,PT,LIS,2026-06-01T18:05:00,2026-06-02T19:00:00,1555,1,Brussels Airlines,199.96,200 €,2,17648-2606011805--32478-1-13577-2606021900
PL,WAW,PT,LIS,2026-06-01T07:20:00,2026-06-01T22:50:00,990,1,LOT,319.88,320 €,2,17648-2606010720--32093-1-13577-2606012250
PL,WAW,PT,LIS,2026-06-01T19:40:00,2026-06-02T11:30:00,1010,1,LOT,320.56,321 €,2,17648-2606011940--32093-1-13577-2606021130
PL,WAW,PT,LIS,2026-06-01T10:40:00,2026-06-01T20:05:00,625,1,"LOT, Iberia",528.72,529 €,2,"17648-2606011040--32093,-32222-1-13577-2606012005"
PL,WAW,PT,LIS,2026-06-01T07:10:00,2026-06-01T16:10:00,600,1,Austrian Airlines,554.82,555 €,2,17648-2606010710--32544-1-13577-2606011610
